network_id,predio_code,predio_name,organization_id,region,estado
L_689050742987709492,862595,862595,635570497412661776,Este,activo
L_689050742987709493,862645,862645,635570497412661776,Este,activo
L_689050742987709494,862750,862750,635570497412661776,Este,activo
L_689050742987709495,862752,862752,635570497412661776,Este,activo
L_689050742987709496,862753,862753,635570497412661776,Este,activo
L_689050742987709497,862754,862754,635570497412661776,Este,activo
L_689050742987709498,861978,861978,635570497412661776,Este,activo
L_689050742987709499,861508,861508,635570497412661776,Este,activo
L_689050742987709501,605613,605613,635570497412661754,Sin asignar,activo
L_689050742987709502,181512,181512,635570497412661761,Sin asignar,activo
L_689050742987709503,620571,620571,635570497412661770,Sin asignar,activo
L_689050742987709504,862930,862930,635570497412661776,Este,activo
L_689050742987709505,862938,862938,635570497412661776,Este,activo
L_689050742987709506,863159,863159,635570497412661776,Este,activo
L_689050742987709507,862757,862757,635570497412661776,Este,activo
L_689050742987709508,862767,862767,635570497412661776,Este,activo
L_689050742987709509,862937,862937,635570497412661776,Este,activo
L_689050742987709510,862936,862936,635570497412661776,Este,activo
L_689050742987709511,863024,863024,635570497412661776,Este,activo
L_689050742987709512,862765,862765,635570497412661776,Este,activo
L_689050742987709513,862836,862836,635570497412661776,Este,activo
L_689050742987709514,862759,862759,635570497412661776,Este,activo
L_689050742987709515,862761,862761,635570497412661776,Este,activo
L_689050742987709516,862910,862910,635570497412661776,Este,activo
L_689050742987709518,862764,862764,635570497412661776,Este,activo
L_689050742987709519,862763,862763,635570497412661776,Este,activo
L_689050742987709520,862758,862758,635570497412661776,Este,activo
L_689050742987709521,862756,862756,635570497412661776,Este,activo
L_689050742987709524,861510,861510,635570497412661776,Este,activo
L_689050742987709525,863269,863269,635570497412661776,Este,activo
L_689050742987709526,603771,603771,635570497412661754,Sin asignar,activo
L_689050742987709527,861366,861366,635570497412661776,Este,activo
L_689050742987709529,861367,861367,635570497412661776,Este,activo
L_689050742987709530,541713,541713,635570497412661768,Sin asignar,activo
L_689050742987709532,542749,542749,635570497412661768,Sin asignar,activo
L_689050742987709533,542785,542785,635570497412661768,Sin asignar,activo
L_689050742987709534,861473,861473,635570497412661776,Este,activo
L_689050742987709535,613024,613024,635570497412661754,Sin asignar,activo
L_689050742987709536,861167,861167,635570497412661776,Este,activo
L_689050742987709537,542750,542750,635570497412661768,Sin asignar,activo
L_689050742987709538,542751,542751,635570497412661768,Sin asignar,activo
L_689050742987709539,542752,542752,635570497412661768,Sin asignar,activo
L_689050742987709540,540328,540328,635570497412661768,Sin asignar,activo
L_689050742987709541,541905,541905,635570497412661768,Sin asignar,activo
L_689050742987709543,542746,542746,635570497412661768,Sin asignar,activo
L_689050742987709545,861428,861428,635570497412661776,Este,activo
L_689050742987709546,542745,542745,635570497412661768,Sin asignar,activo
L_689050742987709547,541975,541975,635570497412661768,Sin asignar,activo
L_689050742987709548,860952,860952,635570497412661776,Este,activo
L_689050742987709549,860274,860274,635570497412661776,Este,activo
L_689050742987709550,862012,862012,635570497412661776,Este,activo
L_689050742987709551,862162,862162,635570497412661776,Este,activo
L_689050742987709552,860275,860275,635570497412661776,Este,activo
L_689050742987709553,860085,860085,635570497412661776,Este,activo
L_689050742987709554,860986,860986,635570497412661776,Este,activo
L_689050742987709556,860988,860988,635570497412661776,Este,activo
L_689050742987709557,860990,860990,635570497412661776,Este,activo
L_689050742987709558,862837,862837,635570497412661776,Este,activo
L_689050742987709559,863015,863015,635570497412661776,Este,activo
L_689050742987709560,862977,862977,635570497412661776,Este,activo
L_689050742987709561,862768,862768,635570497412661776,Este,activo
L_689050742987709562,862755,862755,635570497412661776,Este,activo
L_689050742987709563,861727,861727,635570497412661776,Este,activo
L_689050742987709564,862195,862195,635570497412661776,Este,activo
L_689050742987709565,862046,862046,635570497412661776,Este,activo
L_689050742987709566,861582,861582,635570497412661776,Este,activo
L_689050742987709567,861127,861127,635570497412661776,Este,activo
L_689050742987709568,860850,860850,635570497412661776,Este,activo
L_689050742987709569,862097,862097,635570497412661776,Este,activo
L_689050742987709570,861599,861599,635570497412661776,Este,activo
L_689050742987709571,862256,862256,635570497412661776,Este,activo
L_689050742987709572,862329,862329,635570497412661776,Este,activo
L_689050742987709573,861026,861026,635570497412661776,Este,activo
L_689050742987709574,860151,860151,635570497412661776,Este,activo
L_689050742987709575,860153,860153,635570497412661776,Este,activo
L_689050742987709576,860993,860993,635570497412661776,Este,activo
L_689050742987709577,861306,861306,635570497412661776,Este,activo
L_689050742987709578,860722,860722,635570497412661776,Este,activo
L_689050742987709579,861411,861411,635570497412661776,Este,activo
L_689050742987709581,603715,603715,635570497412661754,Sin asignar,activo
L_689050742987709582,860702,860702,635570497412661776,Este,activo
L_689050742987709583,860987,860987,635570497412661776,Este,activo
L_689050742987709584,860150,860150,635570497412661776,Este,activo
L_689050742987709585,861253,861253,635570497412661776,Este,activo
L_689050742987709586,860982,860982,635570497412661776,Este,activo
L_689050742987709587,861098,861098,635570497412661776,Este,activo
L_689050742987709588,860968,860968,635570497412661776,Este,activo
L_689050742987709589,861702,861702,635570497412661776,Este,activo
L_689050742987709590,860978,860978,635570497412661776,Este,activo
L_689050742987709591,860970,860970,635570497412661776,Este,activo
L_689050742987709592,860969,860969,635570497412661776,Este,activo
L_689050742987709593,860964,860964,635570497412661776,Este,activo
L_689050742987709594,860975,860975,635570497412661776,Este,activo
L_689050742987709595,860973,860973,635570497412661776,Este,activo
L_689050742987709596,860976,860976,635570497412661776,Este,activo
L_689050742987709598,861568,861568,635570497412661776,Este,activo
L_689050742987709599,860992,860992,635570497412661776,Este,activo
L_689050742987709600,860980,860980,635570497412661776,Este,activo
L_689050742987709601,180564,180564,635570497412661761,Sin asignar,activo
L_689050742987709602,180700,180700,635570497412661761,Sin asignar,activo
L_689050742987709603,860979,860979,635570497412661776,Este,activo
L_689050742987709604,181269,181269,635570497412661761,Sin asignar,activo
L_689050742987709605,860991,860991,635570497412661776,Este,activo
L_689050742987709607,860276,860276,635570497412661776,Este,activo
L_689050742987709608,860272,860272,635570497412661776,Este,activo
L_689050742987709609,861536,861536,635570497412661776,Este,activo
L_689050742987709610,861648,861648,635570497412661776,Este,activo
L_689050742987709612,861239,861239,635570497412661776,Este,activo
L_689050742987709613,420292,420292,635570497412661765,Sin asignar,activo
L_689050742987709614,420291,420291,635570497412661765,Sin asignar,activo
L_689050742987709615,620746,620746,635570497412661770,Sin asignar,activo
L_689050742987709616,620820,620820,635570497412661770,Sin asignar,activo
L_689050742987709617,620747,620747,635570497412661770,Sin asignar,activo
L_689050742987709619,620381,620381,635570497412661770,Sin asignar,activo
L_689050742987709621,620713,620713,635570497412661770,Sin asignar,activo
L_689050742987709625,181239,181239,635570497412661761,Sin asignar,activo
L_689050742987709626,863339,863339,635570497412661776,Este,activo
L_689050742987709627,180904,180904,635570497412661761,Sin asignar,activo
L_689050742987709628,180903,180903,635570497412661761,Sin asignar,activo
L_689050742987709629,863305,863305,635570497412661776,Este,activo
L_689050742987709630,861913,861913,635570497412661776,Este,activo
L_689050742987709631,420363,420363,635570497412661765,Sin asignar,activo
L_689050742987709632,621060,621060,635570497412661770,Sin asignar,activo
L_689050742987709633,862685,862685,635570497412661776,Este,activo
L_689050742987709634,861664,861664,635570497412661776,Este,activo
L_689050742987709635,420364,420364,635570497412661765,Sin asignar,activo
L_689050742987709636,862686,862686,635570497412661776,Este,activo
L_689050742987709637,620205,620205,635570497412661770,Sin asignar,activo
L_689050742987709638,861813,861813,635570497412661776,Este,activo
L_689050742987709639,862035,862035,635570497412661776,Este,activo
L_689050742987709641,861814,861814,635570497412661776,Este,activo
L_689050742987709643,620700,620700,635570497412661770,Sin asignar,activo
L_689050742987709644,860482,860482,635570497412661776,Este,activo
L_689050742987709645,620787,620787,635570497412661770,Sin asignar,activo
L_689050742987709646,860479,860479,635570497412661776,Este,activo
L_689050742987709647,620179,620179,635570497412661770,Sin asignar,activo
L_689050742987709648,620896,620896,635570497412661770,Sin asignar,activo
L_689050742987709649,860488,860488,635570497412661776,Este,activo
L_689050742987709650,860740,860740,635570497412661776,Este,activo
L_689050742987709651,620897,620897,635570497412661770,Sin asignar,activo
L_689050742987709652,861650,861650,635570497412661776,Este,activo
L_689050742987709653,620915,620915,635570497412661770,Sin asignar,activo
L_689050742987709654,860495,860495,635570497412661776,Este,activo
L_689050742987709655,861214,861214,635570497412661776,Este,activo
L_689050742987709656,862532,862532,635570497412661776,Este,activo
L_689050742987709657,860499,860499,635570497412661776,Este,activo
L_689050742987709658,620895,620895,635570497412661770,Sin asignar,activo
L_689050742987709659,861561,861561,635570497412661776,Este,activo
L_689050742987709660,860382,860382,635570497412661776,Este,activo
L_689050742987709661,862823,862823,635570497412661776,Este,activo
L_689050742987709662,862824,862824,635570497412661776,Este,activo
L_689050742987709663,862469,862469,635570497412661776,Este,activo
L_689050742987709664,862805,862805,635570497412661776,Este,activo
L_689050742987709665,862467,862467,635570497412661776,Este,activo
L_689050742987709666,860504,860504,635570497412661776,Este,activo
L_689050742987709667,862472,862472,635570497412661776,Este,activo
L_689050742987709668,862471,862471,635570497412661776,Este,activo
L_689050742987709669,862687,862687,635570497412661776,Este,activo
L_689050742987709670,860489,860489,635570497412661776,Este,activo
L_689050742987709671,861874,861874,635570497412661776,Este,activo
L_689050742987709672,862700,862700,635570497412661776,Este,activo
L_689050742987709673,860729,860729,635570497412661776,Este,activo
L_689050742987709674,620417,620417,635570497412661770,Sin asignar,activo
L_689050742987709676,620748,620748,635570497412661770,Sin asignar,activo
L_689050742987709677,620894,620894,635570497412661770,Sin asignar,activo
L_689050742987709678,541629,541629,635570497412661768,Sin asignar,activo
L_689050742987709679,860494,860494,635570497412661776,Este,activo
L_689050742987709680,860492,860492,635570497412661776,Este,activo
L_689050742987709681,860491,860491,635570497412661776,Este,activo
L_689050742987709682,862559,862559,635570497412661776,Este,activo
L_689050742987709683,620899,620899,635570497412661770,Sin asignar,activo
L_689050742987709684,862951,862951,635570497412661776,Este,activo
L_689050742987709685,620889,620889,635570497412661770,Sin asignar,activo
L_689050742987709686,860390,860390,635570497412661776,Este,activo
L_689050742987709687,862529,862529,635570497412661776,Este,activo
L_689050742987709688,862528,862528,635570497412661776,Este,activo
L_689050742987709690,861802,861802,635570497412661776,Este,activo
L_689050742987709691,860500,860500,635570497412661776,Este,activo
L_689050742987709692,620487,620487,635570497412661770,Sin asignar,activo
L_689050742987709693,862694,862694,635570497412661776,Este,activo
L_689050742987709694,620983,620983,635570497412661770,Sin asignar,activo
L_689050742987709695,620886,620886,635570497412661770,Sin asignar,activo
L_689050742987709696,862695,862695,635570497412661776,Este,activo
L_689050742987709697,860383,860383,635570497412661776,Este,activo
L_689050742987709698,861215,861215,635570497412661776,Este,activo
L_689050742987709699,860380,860380,635570497412661776,Este,activo
L_689050742987709700,860388,860388,635570497412661776,Este,activo
L_689050742987709701,862699,862699,635570497412661776,Este,activo
L_689050742987709702,620459,620459,635570497412661770,Sin asignar,activo
L_689050742987709703,862696,862696,635570497412661776,Este,activo
L_689050742987709704,860368,860368,635570497412661776,Este,activo
L_689050742987709705,860032,860032,635570497412661776,Este,activo
L_689050742987709706,862261,862261,635570497412661776,Este,activo
L_689050742987709707,620592,620592,635570497412661770,Sin asignar,activo
L_689050742987709708,862697,862697,635570497412661776,Este,activo
L_689050742987709709,862698,862698,635570497412661776,Este,activo
L_689050742987709710,861592,861592,635570497412661776,Este,activo
L_689050742987709711,860733,860733,635570497412661776,Este,activo
L_689050742987709712,862163,862163,635570497412661776,Este,activo
L_689050742987709713,620854,620854,635570497412661770,Sin asignar,activo
L_689050742987709714,620588,620588,635570497412661770,Sin asignar,activo
L_689050742987709715,620971,620971,635570497412661770,Sin asignar,activo
L_689050742987709716,620508,620508,635570497412661770,Sin asignar,activo
L_689050742987709717,620229,620229,635570497412661770,Sin asignar,activo
L_689050742987709718,860730,860730,635570497412661776,Este,activo
L_689050742987709719,620789,620789,635570497412661770,Sin asignar,activo
L_689050742987709720,620958,620958,635570497412661770,Sin asignar,activo
L_689050742987709721,620694,620694,635570497412661770,Sin asignar,activo
L_689050742987709722,860483,860483,635570497412661776,Este,activo
L_689050742987709723,860486,860486,635570497412661776,Este,activo
L_689050742987709724,860475,860475,635570497412661776,Este,activo
L_689050742987709726,420365,420365,635570497412661765,Sin asignar,activo
L_689050742987709727,860476,860476,635570497412661776,Este,activo
L_689050742987709728,861284,861284,635570497412661776,Este,activo
L_689050742987709729,860490,860490,635570497412661776,Este,activo
L_689050742987709730,860484,860484,635570497412661776,Este,activo
L_689050742987709731,860481,860481,635570497412661776,Este,activo
L_689050742987709732,861372,861372,635570497412661776,Este,activo
L_689050742987709733,860474,860474,635570497412661776,Este,activo
L_689050742987709734,860735,860735,635570497412661776,Este,activo
L_689050742987709735,181133,181133,635570497412661761,Sin asignar,activo
L_689050742987709736,612748,612748,635570497412661754,Sin asignar,activo
L_689050742987709737,181413,181413,635570497412661761,Sin asignar,activo
L_689050742987709739,862954,862954,635570497412661776,Este,activo
L_689050742987709740,863342,863342,635570497412661776,Este,activo
L_689050742987709741,860610,860610,635570497412661776,Este,activo
L_689050742987709742,862945,862945,635570497412661776,Este,activo
L_689050742987709743,863044,863044,635570497412661776,Este,activo
L_689050742987709744,862636,862636,635570497412661776,Este,activo
L_689050742987709745,862617,862617,635570497412661776,Este,activo
L_689050742987709746,862623,862623,635570497412661776,Este,activo
L_689050742987709747,862541,862541,635570497412661776,Este,activo
L_689050742987709748,862625,862625,635570497412661776,Este,activo
L_689050742987709749,862640,862640,635570497412661776,Este,activo
L_689050742987709750,861939,861939,635570497412661776,Este,activo
L_689050742987709751,862627,862627,635570497412661776,Este,activo
L_689050742987709753,542033,542033,635570497412661768,Sin asignar,activo
L_689050742987709754,541085,541085,635570497412661768,Sin asignar,activo
L_689050742987709755,180729,180729,635570497412661761,Sin asignar,activo
L_689050742987709756,860717,860717,635570497412661776,Este,activo
L_689050742987709757,181270,181270,635570497412661761,Sin asignar,activo
L_689050742987709758,860716,860716,635570497412661776,Este,activo
L_689050742987709759,863160,863160,635570497412661776,Este,activo
L_689050742987709760,861403,861403,635570497412661776,Este,activo
L_689050742987709762,861656,861656,635570497412661776,Este,activo
L_689050742987709763,861765,861765,635570497412661776,Este,activo
L_689050742987709764,862000,862000,635570497412661776,Este,activo
L_689050742987709765,862630,862630,635570497412661776,Este,activo
L_689050742987709770,862632,862632,635570497412661776,Este,activo
L_689050742987709771,862626,862626,635570497412661776,Este,activo
L_689050742987709773,181073,181073,635570497412661761,Sin asignar,activo
L_689050742987709774,861866,861866,635570497412661776,Este,activo
L_689050742987709775,862629,862629,635570497412661776,Este,activo
L_689050742987709776,540374,540374,635570497412661768,Sin asignar,activo
L_689050742987709777,862628,862628,635570497412661776,Este,activo
L_689050742987709779,862637,862637,635570497412661776,Este,activo
L_689050742987709780,862631,862631,635570497412661776,Este,activo
L_689050742987709781,862638,862638,635570497412661776,Este,activo
L_689050742987709783,420503,420503,635570497412661765,Sin asignar,activo
L_689050742987709784,420034,420034,635570497412661765,Sin asignar,activo
L_689050742987709785,420478,420478,635570497412661765,Sin asignar,activo
L_689050742987709786,863148,863148,635570497412661776,Este,activo
L_689050742987709787,862355,862355,635570497412661776,Este,activo
L_689050742987709788,862846,862846,635570497412661776,Este,activo
L_689050742987709791,863084,863084,635570497412661776,Este,activo
L_689050742987709792,181406,181406,635570497412661761,Sin asignar,activo
L_689050742987709793,863065,863065,635570497412661776,Este,activo
L_689050742987709796,862564,862564,635570497412661776,Este,activo
L_689050742987709797,862635,862635,635570497412661776,Este,activo
L_689050742987709798,863052,863052,635570497412661776,Este,activo
L_689050742987709799,860147,860147,635570497412661776,Este,activo
L_689050742987709800,860171,860171,635570497412661776,Este,activo
L_689050742987709801,860199,860199,635570497412661776,Este,activo
L_689050742987709802,862843,862843,635570497412661776,Este,activo
L_689050742987709803,863054,863054,635570497412661776,Este,activo
L_689050742987709804,860230,860230,635570497412661776,Este,activo
L_689050742987709805,860238,860238,635570497412661776,Este,activo
L_689050742987709807,862639,862639,635570497412661776,Este,activo
L_689050742987709808,862953,862953,635570497412661776,Este,activo
L_689050742987709809,862634,862634,635570497412661776,Este,activo
L_689050742987709810,862950,862950,635570497412661776,Este,activo
L_689050742987709811,862614,862614,635570497412661776,Este,activo
L_689050742987709812,862609,862609,635570497412661776,Este,activo
L_689050742987709813,860591,860591,635570497412661776,Este,activo
L_689050742987709814,862621,862621,635570497412661776,Este,activo
L_689050742987709815,860190,860190,635570497412661776,Este,activo
L_689050742987709816,860189,860189,635570497412661776,Este,activo
L_689050742987709817,860205,860205,635570497412661776,Este,activo
L_689050742987709818,862271,862271,635570497412661776,Este,activo
L_689050742987709819,860218,860218,635570497412661776,Este,activo
L_689050742987709820,860231,860231,635570497412661776,Este,activo
L_689050742987709821,860232,860232,635570497412661776,Este,activo
L_689050742987709822,860235,860235,635570497412661776,Este,activo
L_689050742987709823,860237,860237,635570497412661776,Este,activo
L_689050742987709824,860242,860242,635570497412661776,Este,activo
L_689050742987709825,861123,861123,635570497412661776,Este,activo
L_689050742987709826,862513,862513,635570497412661776,Este,activo
L_689050742987709827,861998,861998,635570497412661776,Este,activo
L_689050742987709828,860243,860243,635570497412661776,Este,activo
L_689050742987709829,862511,862511,635570497412661776,Este,activo
L_689050742987709830,861725,861725,635570497412661776,Este,activo
L_689050742987709831,862370,862370,635570497412661776,Este,activo
L_689050742987709832,862620,862620,635570497412661776,Este,activo
L_689050742987709833,862622,862622,635570497412661776,Este,activo
L_689050742987709834,862616,862616,635570497412661776,Este,activo
L_689050742987709835,862929,862929,635570497412661776,Este,activo
L_689050742987709836,862433,862433,635570497412661776,Este,activo
L_689050742987709837,860156,860156,635570497412661776,Este,activo
L_689050742987709838,862482,862482,635570497412661776,Este,activo
L_689050742987709839,862431,862431,635570497412661776,Este,activo
L_689050742987709842,860160,860160,635570497412661776,Este,activo
L_689050742987709844,862450,862450,635570497412661776,Este,activo
L_689050742987709845,862455,862455,635570497412661776,Este,activo
L_689050742987709846,863109,863109,635570497412661776,Este,activo
L_689050742987709847,863145,863145,635570497412661776,Este,activo
L_689050742987709848,863063,863063,635570497412661776,Este,activo
L_689050742987709849,862612,862612,635570497412661776,Este,activo
L_689050742987709850,862610,862610,635570497412661776,Este,activo
L_689050742987709851,862842,862842,635570497412661776,Este,activo
L_689050742987709852,860573,860573,635570497412661776,Este,activo
L_689050742987709853,862491,862491,635570497412661776,Este,activo
L_689050742987709854,862493,862493,635570497412661776,Este,activo
L_689050742987709855,862507,862507,635570497412661776,Este,activo
L_689050742987709857,860245,860245,635570497412661776,Este,activo
L_689050742987709858,862345,862345,635570497412661776,Este,activo
L_689050742987709859,860217,860217,635570497412661776,Este,activo
L_689050742987709860,860589,860589,635570497412661776,Este,activo
L_689050742987709861,860223,860223,635570497412661776,Este,activo
L_689050742987709862,860239,860239,635570497412661776,Este,activo
L_689050742987709863,860240,860240,635570497412661776,Este,activo
L_689050742987709865,540736,540736,635570497412661768,Sin asignar,activo
L_689050742987709866,862618,862618,635570497412661776,Este,activo
L_689050742987709867,862495,862495,635570497412661776,Este,activo
L_689050742987709869,863053,863053,635570497412661776,Este,activo
L_689050742987709870,862624,862624,635570497412661776,Este,activo
L_689050742987709871,862488,862488,635570497412661776,Este,activo
L_689050742987709872,861788,861788,635570497412661776,Este,activo
L_689050742987709873,862490,862490,635570497412661776,Este,activo
L_689050742987709874,862494,862494,635570497412661776,Este,activo
L_689050742987709875,862489,862489,635570497412661776,Este,activo
L_689050742987709876,540925,540925,635570497412661768,Sin asignar,activo
L_689050742987709877,541730,541730,635570497412661768,Sin asignar,activo
L_689050742987709879,542491,542491,635570497412661768,Sin asignar,activo
L_689050742987709880,862498,862498,635570497412661776,Este,activo
L_689050742987709881,862500,862500,635570497412661776,Este,activo
L_689050742987709882,862497,862497,635570497412661776,Este,activo
L_689050742987709883,862496,862496,635570497412661776,Este,activo
L_689050742987709884,862473,862473,635570497412661776,Este,activo
L_689050742987709885,863181,863181,635570497412661776,Este,activo
L_689050742987709886,861094,861094,635570497412661776,Este,activo
L_689050742987709887,861088,861088,635570497412661776,Este,activo
L_689050742987709888,861093,861093,635570497412661776,Este,activo
L_689050742987709889,541731,541731,635570497412661768,Sin asignar,activo
L_689050742987709890,860896,860896,635570497412661776,Este,activo
L_689050742987709891,860894,860894,635570497412661776,Este,activo
L_689050742987709892,860892,860892,635570497412661776,Este,activo
L_689050742987709893,861107,861107,635570497412661776,Este,activo
L_689050742987709894,862817,862817,635570497412661776,Este,activo
L_689050742987709895,862512,862512,635570497412661776,Este,activo
L_689050742987709896,862889,862889,635570497412661776,Este,activo
L_689050742987709897,862505,862505,635570497412661776,Este,activo
L_689050742987709899,862941,862941,635570497412661776,Este,activo
L_689050742987709900,862828,862828,635570497412661776,Este,activo
L_689050742987709901,540479,540479,635570497412661768,Sin asignar,activo
L_689050742987709902,541928,541928,635570497412661768,Sin asignar,activo
L_689050742987709903,541944,541944,635570497412661768,Sin asignar,activo
L_689050742987709904,860279,860279,635570497412661776,Este,activo
L_689050742987709905,861035,861035,635570497412661776,Este,activo
L_689050742987709907,861166,861166,635570497412661776,Este,activo
L_689050742987709908,862933,862933,635570497412661776,Este,activo
L_689050742987709909,862032,862032,635570497412661776,Este,activo
L_689050742987709910,862426,862426,635570497412661776,Este,activo
L_689050742987709911,862789,862789,635570497412661776,Este,activo
L_689050742987709912,862784,862784,635570497412661776,Este,activo
L_689050742987709913,862920,862920,635570497412661776,Este,activo
L_689050742987709914,862922,862922,635570497412661776,Este,activo
L_689050742987709915,541080,541080,635570497412661768,Sin asignar,activo
L_689050742987709916,540191,540191,635570497412661768,Sin asignar,activo
L_689050742987709917,542467,542467,635570497412661768,Sin asignar,activo
L_689050742987709918,542587,542587,635570497412661768,Sin asignar,activo
L_689050742987709919,862550,862550,635570497412661776,Este,activo
L_689050742987709920,862492,862492,635570497412661776,Este,activo
L_689050742987709921,542119,542119,635570497412661768,Sin asignar,activo
L_689050742987709922,862539,862539,635570497412661776,Este,activo
L_689050742987709924,542126,542126,635570497412661768,Sin asignar,activo
L_689050742987709926,541728,541728,635570497412661768,Sin asignar,activo
L_689050742987709928,862535,862535,635570497412661776,Este,activo
L_689050742987709929,862831,862831,635570497412661776,Este,activo
L_689050742987709930,862342,862342,635570497412661776,Este,activo
L_689050742987709931,862514,862514,635570497412661776,Este,activo
L_689050742987709933,614631,614631,635570497412661754,Sin asignar,activo
L_689050742987709934,860296,860296,635570497412661776,Este,activo
L_689050742987709935,860293,860293,635570497412661776,Este,activo
L_689050742987709936,860291,860291,635570497412661776,Este,activo
L_689050742987709937,860286,860286,635570497412661776,Este,activo
L_689050742987709938,863042,863042,635570497412661776,Este,activo
L_689050742987709939,420473,420473,635570497412661765,Sin asignar,activo
L_689050742987709940,860282,860282,635570497412661776,Este,activo
L_689050742987709941,862517,862517,635570497412661776,Este,activo
L_689050742987709943,420500,420500,635570497412661765,Sin asignar,activo
L_689050742987709944,420491,420491,635570497412661765,Sin asignar,activo
L_689050742987709945,861159,861159,635570497412661776,Este,activo
L_689050742987709946,420492,420492,635570497412661765,Sin asignar,activo
L_689050742987709947,862026,862026,635570497412661776,Este,activo
L_689050742987709948,860285,860285,635570497412661776,Este,activo
L_689050742987709949,861724,861724,635570497412661776,Este,activo
L_689050742987709950,861914,861914,635570497412661776,Este,activo
L_689050742987709952,861165,861165,635570497412661776,Este,activo
L_689050742987709953,861036,861036,635570497412661776,Este,activo
L_689050742987709954,861038,861038,635570497412661776,Este,activo
L_689050742987709955,861034,861034,635570497412661776,Este,activo
L_689050742987709956,862788,862788,635570497412661776,Este,activo
L_689050742987709957,862820,862820,635570497412661776,Este,activo
L_689050742987709958,862821,862821,635570497412661776,Este,activo
L_689050742987709959,862917,862917,635570497412661776,Este,activo
L_689050742987709960,862921,862921,635570497412661776,Este,activo
L_689050742987709961,862924,862924,635570497412661776,Este,activo
L_689050742987709962,862098,862098,635570497412661776,Este,activo
L_689050742987709963,862332,862332,635570497412661776,Este,activo
L_689050742987709964,862520,862520,635570497412661776,Este,activo
L_689050742987709965,862782,862782,635570497412661776,Este,activo
L_689050742987709966,862783,862783,635570497412661776,Este,activo
L_689050742987709968,860292,860292,635570497412661776,Este,activo
L_689050742987709969,860698,860698,635570497412661776,Este,activo
L_689050742987709971,862538,862538,635570497412661776,Este,activo
L_689050742987709972,862544,862544,635570497412661776,Este,activo
L_689050742987709973,862483,862483,635570497412661776,Este,activo
L_689050742987709974,862549,862549,635570497412661776,Este,activo
L_689050742987709975,862542,862542,635570497412661776,Este,activo
L_689050742987709976,862552,862552,635570497412661776,Este,activo
L_689050742987709977,862537,862537,635570497412661776,Este,activo
L_689050742987709978,860306,860306,635570497412661776,Este,activo
L_689050742987709979,860312,860312,635570497412661776,Este,activo
L_689050742987709980,862034,862034,635570497412661776,Este,activo
L_689050742987709981,861184,861184,635570497412661776,Este,activo
L_689050742987709982,862341,862341,635570497412661776,Este,activo
L_689050742987709983,862523,862523,635570497412661776,Este,activo
L_689050742987709984,862785,862785,635570497412661776,Este,activo
L_689050742987709985,863021,863021,635570497412661776,Este,activo
L_689050742987709986,860294,860294,635570497412661776,Este,activo
L_689050742987709987,860211,860211,635570497412661776,Este,activo
L_689050742987709989,860214,860214,635570497412661776,Este,activo
L_689050742987709990,862548,862548,635570497412661776,Este,activo
L_689050742987709991,860304,860304,635570497412661776,Este,activo
L_689050742987709992,860308,860308,635570497412661776,Este,activo
L_689050742987709993,860309,860309,635570497412661776,Este,activo
L_689050742987709995,860172,860172,635570497412661776,Este,activo
L_689050742987709996,861818,861818,635570497412661776,Este,activo
L_689050742987709997,861037,861037,635570497412661776,Este,activo
L_689050742987709998,861262,861262,635570497412661776,Este,activo
L_689050742987709999,861191,861191,635570497412661776,Este,activo
L_689050742987710001,861821,861821,635570497412661776,Este,activo
L_689050742987710002,862487,862487,635570497412661776,Este,activo
L_689050742987710003,862801,862801,635570497412661776,Este,activo
L_689050742987710005,862807,862807,635570497412661776,Este,activo
L_689050742987710006,860315,860315,635570497412661776,Este,activo
L_689050742987710007,862014,862014,635570497412661776,Este,activo
L_689050742987710009,860313,860313,635570497412661776,Este,activo
L_689050742987710010,862524,862524,635570497412661776,Este,activo
L_689050742987710011,862095,862095,635570497412661776,Este,activo
L_689050742987710012,860931,860931,635570497412661776,Este,activo
L_689050742987710013,861896,861896,635570497412661776,Este,activo
L_689050742987710014,863337,863337,635570497412661776,Este,activo
L_689050742987710015,860311,860311,635570497412661776,Este,activo
L_689050742987710016,861105,861105,635570497412661776,Este,activo
L_689050742987710017,862503,862503,635570497412661776,Este,activo
L_689050742987710018,861786,861786,635570497412661776,Este,activo
L_689050742987710019,861106,861106,635570497412661776,Este,activo
L_689050742987710020,862264,862264,635570497412661776,Este,activo
L_689050742987710021,860895,860895,635570497412661776,Este,activo
L_689050742987710022,862048,862048,635570497412661776,Este,activo
L_689050742987710023,860893,860893,635570497412661776,Este,activo
L_689050742987710024,861723,861723,635570497412661776,Este,activo
L_689050742987710025,861966,861966,635570497412661776,Este,activo
L_689050742987710027,861479,861479,635570497412661776,Este,activo
L_689050742987710028,860900,860900,635570497412661776,Este,activo
L_689050742987710030,862955,862955,635570497412661776,Este,activo
L_689050742987710031,862657,862657,635570497412661776,Este,activo
L_689050742987710032,862445,862445,635570497412661776,Este,activo
L_689050742987710033,862803,862803,635570497412661776,Este,activo
L_689050742987710034,862867,862867,635570497412661776,Este,activo
L_689050742987710035,860122,860122,635570497412661776,Este,activo
L_689050742987710036,862952,862952,635570497412661776,Este,activo
L_689050742987710037,863182,863182,635570497412661776,Este,activo
L_689050742987710038,862447,862447,635570497412661776,Este,activo
